adjective noun attribute
historisch Aufgabe Wichtigkeit
historisch Leistung Wichtigkeit
historisch Moment Wichtigkeit
historisch Sieg Wichtigkeit
historisch Tief Wichtigkeit
historisch Verdienst Wichtigkeit
historisch Wende Wichtigkeit
herrlich Schauspiel Bewertung
herrlich Urlaub Bewertung
karg Dasein Art&Weise
karg Lebensbedingung Art&Weise
leicht Abkühlung Intensität
leicht Abschwächung Intensität
leicht Arbeit Art&Weise
leicht Aufschwung Intensität
leicht Aufwärtstrend Intensität
leicht Berührung Intensität
leicht Besserung Intensität
leicht Dämpfer Intensität
leicht Druck Intensität
leicht Aufgabe Schwierigkeit
leicht Entspannung Intensität
leicht Erholung Intensität
leicht Korrektur Intensität
leicht Lächeln Intensität
leicht Job Art&Weise
leicht Lauftraining Art&Weise
leicht Schaden Intensität
leicht Sieg Schwierigkeit
leicht Steigerung Intensität
leicht Los Art&Weise
leicht Umsatzrückgang Intensität
leicht Veränderung Intensität
leicht Verbesserung Intensität
leicht Verschiebung Intensität
leicht Verzögerung Intensität
leicht Wachstum Intensität
leicht Training Art&Weise
leicht Übung Art&Weise
leicht Unterfangen Art&Weise
leicht Unterhaltung Art&Weise
rau Alltag Art&Weise
rau Bedingung Art&Weise
rau Behandlung Art&Weise
rau Gangart Art&Weise
rau Lauf Art&Weise
rau Umgang Art&Weise
rund Geburtstag Vollständigkeit
rund Jubiläum Vollständigkeit
rund Tritt Art&Weise
sanft Berührung Art&Weise
sanft Bewegung Art&Weise
sanft Lächeln Art&Weise
sanft Landung Art&Weise
sanft Massage Art&Weise
sanft Revolution Art&Weise
sanft Ermahnung Intensität
sanft Korrektur Intensität
sanft Säuseln Art&Weise
sanft Schwingung Art&Weise
sanft Schwung Art&Weise
sanft Streicheln Art&Weise
sanft Übergang Art&Weise
scharf Abgrenzung Form
scharf Gangart Art&Weise
scharf Beobachtung Genauigkeit
scharf Überwachung Genauigkeit
scharf Attacke Intensität
scharf Auseinandersetzung Intensität
scharf Flanke Intensität
scharf Hereingabe Intensität
scharf Konkurrenzkampf Intensität
scharf Kontroverse Intensität
scharf Preiswettbewerb Intensität
scharf Reaktion Intensität
scharf Rezession Intensität
scharf Rüge Intensität
scharf Strafe Intensität
scharf Verurteilung Intensität
scharf Wettbewerb Intensität
scharf Auflage Rigorosität
scharf Kontrolle Rigorosität
schlau Lächeln Intelligenz
scharf Regulierung Rigorosität
scharf Sanktion Rigorosität
scharf Sicherheitsvorkehrung Rigorosität
scharf Schuß Funktionalität
scharf Schnitt Zeit
sicher Arbeitsplatz Sicherheit
sicher Geleit Sicherheit
sicher Job Sicherheit
sicher Energieversorgung Gewissheit
sicher Fahren Sicherheit
sicher Rückkehr Sicherheit
sicher Griff Sicherheit
sicher Halt Gewissheit
sicher Transport Sicherheit
sicher Landung Sicherheit
sicher Verwahrung Sicherheit
sicher Rückhalt Gewissheit
sicher Sieg Gewissheit
sicher Untergang Gewissheit
sicher Versorgung Gewissheit
sicher Umgang Art&Weise
spät Entwicklung Zeit
spät Erfolg Zeit
spät Karriere Zeit
spät Rache Zeit
spät Rückkehr Zeit
spät Sieg Zeit
spät Triumph Zeit
spät Verlauf Zeit
spät Versuch Zeit
spät Verwendung Zeit
spät Wiedergutmachung Zeit
stark Angriff Intensität
stark Auftritt Kraft
stark Belastung Intensität
stark Beteiligung Intensität
stark Betonung Intensität
stark Einfluss Intensität
stark Förderung Intensität
stark Leistung Kraft
stark Vorstellung Kraft
stark Kontrolle Intensität
stark Rauchentwicklung Intensität
stark Rolle Intensität
stark Rückhalt Intensität
stark Schwankung Intensität
stark Unterstützung Intensität
stark Wachstum Intensität
stark Wettbewerb Intensität
stark Wirkung Intensität
stark Wirtschaftswachstum Intensität
stark Zusammenarbeit Intensität
steil Aufstieg Dimension
steil Verlauf Dimension
steil Abfall Intensität
steil Abwärtstrend Intensität
steil Aufschwung Intensität
steil Aufwärtsentwicklung Intensität
steil Karriere Geschwindigkeit
steil Lernkurve Intensität
stürmisch Empfang Art&Weise
stürmisch Kuß Art&Weise
stürmisch Affäre Emotion
stürmisch Attacke Emotion
stürmisch Aufschwung Geschwindigkeit
stürmisch Aufwärtsentwicklung Geschwindigkeit
stürmisch Fahrt Klima
stürmisch Entwicklung Geschwindigkeit
stürmisch Expansion Geschwindigkeit
stürmisch Seefahrt Klima
stürmisch Überfahrt Klima
stürmisch Romanze Emotion
stürmisch Sitzung Emotion
stürmisch Umarmung Emotion
stürmisch Wachstum Geschwindigkeit
stürmisch Wandel Geschwindigkeit
stürmisch Verlauf Art&Weise
süß Überraschung Geschmack
süß Lächeln Bewertung
teuer Akquisition Kosten
teuer Ausbau Kosten
teuer Bau Kosten
teuer Behandlung Kosten
teuer Flop Kosten
teuer Hobby Kosten
teuer Kampagne Kosten
teuer Produktion Kosten
teuer Programm Kosten
teuer Projekt Kosten
teuer Reise Kosten
teuer Reparatur Kosten
teuer Sanierung Kosten
teuer Transfer Kosten
teuer Umbau Kosten
teuer Unterfangen Kosten
teuer Vorhaben Kosten
teuer Werbekampagne Kosten
tief Fall Intensität
tief Eingriff Intensität
tief Krise Intensität
tief Rezession Intensität
tief Wirtschaftskrise Intensität
tief Zug Intensität
wild Abenteuer Art&Weise
wild Attacke Art&Weise
wild Fahrt Art&Weise
wild Fest Art&Weise
wild Flucht Art&Weise
wild Hatz Art&Weise
wild Orgie Art&Weise
wild Party Art&Weise
wild Prügelei Art&Weise
wild Schießerei Art&Weise
wild Schlägerei Art&Weise
wild Sex Art&Weise
wild Sprung Art&Weise
wild Streik Art&Weise
wild Sturm Art&Weise
wild Tanz Art&Weise
wild Parken Gültigkeit
wild Treiben Art&Weise
wild Verfolgungsjagd Art&Weise
wild Vertreibung Art&Weise
zart Berührung Art&Weise
zart Kuß Art&Weise
zart Poesie Art&Weise
zart Romanze Art&Weise
zart Aufschwung Intensität
zart Pastell Intensität
arm Bauernfamilie Gesellschaft
arm Bevölkerung Gesellschaft
arm Bevölkerungsgruppe Gesellschaft
arm Bevölkerungsschicht Gesellschaft
arm Familie Gesellschaft
arm Gemeinde Gesellschaft
arm Haushalt Gesellschaft
arm Landbevölkerung Gesellschaft
arm Leute Gesellschaft
arm Masse Gesellschaft
arm Nation Gesellschaft
arm Volk Gesellschaft
frei Gesellschaft Gesellschaft
frei Gruppe Gesellschaft
frei Nation Gesellschaft
frei Presse Gesellschaft
frei Schule Gesellschaft
frei Tankstelle Gesellschaft
frei Theater Gesellschaft
frei Unternehmertum Gesellschaft
frischgebacken Aufsteiger Zeit
frischgebacken Ehepaar Zeit
frischgebacken Pokalsieger Zeit
hart Gegner Schwierigkeit
hart Konkurrenz Schwierigkeit
karg Landwirtschaft Menge
karg Rest Menge
leicht Gegner Schwierigkeit
mächtig Stamm Kraft
mächtig Armee Kraft
mächtig Clan Kraft
mächtig Familie Kraft
mächtig Geheimdienst Kraft
mächtig Gewerkschaft Kraft
mächtig Gremium Kraft
mächtig Gruppe Kraft
mächtig Imperium Kraft
mächtig Institution Kraft
mächtig Interessengruppe Kraft
mächtig Kartell Kraft
mächtig Konkurrenz Kraft
mächtig Konzern Kraft
mächtig Lobby Kraft
mächtig Lobbygruppe Kraft
mächtig Militär Kraft
mächtig Nation Kraft
mächtig Organisation Kraft
mächtig Reich Kraft
mächtig Verband Kraft
mächtig Waffenlobby Kraft
schlau Leute Intelligenz
scharf Konkurrenz Schwierigkeit
schwarz Bevölkerung Gesellschaft
sicher Abwehr Gewissheit
sicher Herkunftsstaat Sicherheit
spät Generation Zeit
stark Konkurrenz Intensität
stark Fraktion Kraft
stark Gruppe Kraft
stark Liga Kraft
stark Lobby Kraft
stark Macht Kraft
stark Mannschaft Kraft
stark Minderheit Kraft
stark Partei Kraft
stark Staat Kraft
stark Verband Kraft
teuer Anbieter Kosten
teuer Boutique Kosten
teuer Mannschaft Kosten
teuer Privatschule Kosten
tot Seeleute Zustand
wild Mix Intensität
wild Stamm Naturbelassenheit
blank Brust Aussehen
blank Busen Aussehen
blank Faust Aussehen
blank Haut Aussehen
blank Hintern Aussehen
blank Hinterteil Aussehen
blank Knochen Aussehen
blank Oberkörper Aussehen
blank Schädel Aussehen
frei Oberkörper Aussehen
dunkel Auge Helligkeit
leicht Blessur Intensität
dunkel Gesicht Helligkeit
leicht Erkältung Intensität
leicht Fieber Intensität
leicht Gehirnerschütterung Intensität
dunkel Haar Helligkeit
dunkel Haut Helligkeit
leicht Prellung Intensität
leicht Rauchvergiftung Intensität
leicht Schlaganfall Intensität
leicht Schmerz Intensität
dunkel Locke Helligkeit
leicht Übergewicht Intensität
leicht Verbrennung Intensität
leicht Verletzung Intensität
zart Finger Beschaffenheit
zart Flaum Beschaffenheit
mächtig Bauch Dimension
mächtig Kiefer Dimension
mächtig Körper Dimension
mächtig Schädel Dimension
zart Fleisch Beschaffenheit
zart Gesicht Beschaffenheit
zart Hals Beschaffenheit
zart Hand Beschaffenheit
zart Körper Beschaffenheit
rau Hand Oberfläche
rau Zunge Oberfläche
rund Brust Form
rund Körper Form
rund Po Form
sanft Gesicht Aussehen
scharf Kralle Form
scharf Zahn Form
schwarz Auge Farbe
schwarz Haar Farbe
schwarz Locke Farbe
süß Milch Geschmack
tief Wunde Dimension
zart Schulter Beschaffenheit
rau Hals Zustand
rund Bauch Aussehen
rund Gesicht Aussehen
rund Hüfte Aussehen
rund Kinn Form
rund Kopf Form
rund Mund Form
rund Schädel Form
sanft Schlummer Art&Weise
scharf Auge Genauigkeit
stark Schmerz Intensität
süß Schlaf Bewertung
süß Schlummer Bewertung
tief Atemzug Intensität
tief Depression Intensität
tief Schlaf Intensität
tot Auge Zustand
tot Fleisch Zustand
tot Fötus Zustand
tot Gewebe Zustand
tot Körper Zustand
tot Leib Zustand
wild Bart Aussehen
wild Mähne Aussehen
zart Gesundheit Konstitution
zart Konstitution Konstitution
arm Seele Emotion
blank Anarchie Intensität
blank Irrsinn Intensität
blank Populismus Gewissheit
blank Rassismus Gewissheit
blank Theorie Intensität
blank Unverständnis Intensität
blank Wahnsinn Intensität
blank Zynismus Gewissheit
blind Aggression Art&Weise
blind Aktivismus Art&Weise
blind Bewunderung Art&Weise
blind Glaube Art&Weise
blind Loyalität Art&Weise
blind Nationalismus Art&Weise
blind Patriotismus Art&Weise
blind Verehrung Art&Weise
blind Verständnis Art&Weise
deftig Ausdrucksweise Art&Weise
dunkel Erinnerung Intensität
frei Blick Raum_Zustand
frei Entscheidung Gesellschaft
frei Kunst Gesellschaft
frei Sicht Raum_Zustand
frei Wille Gesellschaft
frei Willen Gesellschaft
hart Entscheidung Art&Weise
hart Fakt Gewissheit
hart Haltung Rigorosität
hart Position Rigorosität
hart Sparkurs Rigorosität
hart Maßnahme Art&Weise
