adjective noun attribute
hot water temperature
significant change importance
faithful employee character
hollow wall shape
staple crop importance
cool room temperature
varied work relation
right side location
cozy room manner
wide road dimension
same rule relation
grim joke manner
cold season temperature
difficult time manner
conventional form social
atypical family relation
middling performance power
valiant soldier character
plain girl appearance
tacit agreement certainty
fair footing manner
lasting influence duration
vehement defense manner
genuine emotion manner
natural cliff naturalness
moderate income intensity
admissible evidence validity
bubbly personality character
long road dimension
obedient child character
direct route relation
glaring error intensity
rational analysis manner
short hair dimension
nice time evaluation
noticeable lack certainty
ultimate insult intensity
brief statement manner
gloomy day emotion
internal mechanism location
offensive remark manner
wide margin dimension
critical temperature intensity
serious look manner
breathtaking adventure emotion
different approach relation
heavy fog consistency
proud name manner
idyllic spot manner
ordinary wine relation
meteoric rise speed
hot morning temperature
long-standing habit duration
foiled attempt power
cylindrical container shape
complicated problem difficulty
stiff drink function
cold logic emotion
full attention completeness
constant pain continuity
future historian time
significant detail importance
modest salary intensity
other ear relation
independent mind social
uncommon amount relation
many cloud quantity
bad light evaluation
serious attempt manner
domestic animal naturalness
divergent opinion relation
similar price relation
lazy pace speed
tough life manner
steadfast ally stability
powerful argument power
unpleasant odor evaluation
powdery snow texture
good secretary evaluation
pronounced flavor certainty
uncertain origin certainty
cheerful nature emotion
sharp criticism intensity
rudimentary plan completeness
gruesome evidence emotion
social animal social
full life manner
other direction relation
thriving business manner
intelligent solution intelligence
light thing weight
pleasurable excitement evaluation
honorable man character
heavy object weight
delicate china texture
nice today evaluation
mild rebuke intensity
grievous offense emotion
enchanting music manner
tall building dimension
red structure color
other day relation
posthumous award time
careless person character
central cause importance
many apple quantity
same species relation
devilish scheme manner
middle year time
potent liquor function
immaculate technique quality
special occasion relation
sketchy account accuracy
comfortable salary quantity
spoiled child character
cheerful room emotion
good news evaluation
cold water temperature
elementary problem difficulty
thick fog consistency
silvery hair color
longtime leadership duration
active antagonism manner
slight figure constitution
proper manner quality
evil influence evaluation
unconventional dress social
honest opinion manner
ultimate question intensity
playful child character
responsible position manner
intense emotion intensity
high temperature intensity
fair referee manner
terrible handwriting evaluation
bad storm intensity
absolute freedom intensity
bad cut manner
bad luck manner
cordial relation emotion
different meeting relation
reckless driver character
mild criticism intensity
sound approach manner
standard fixture relation
mature cell age
red robe color
serious matter importance
bad impression evaluation
routine day relation
same color relation
high risk intensity
hollow cheek appearance
extensive damage intensity
useful job function
important people importance
fundamental revolution importance
intense heat intensity
confusing signal certainty
light vehicle weight
exorbitant rent intensity
faultless logic quality
standard width relation
polluted lake composition
light load weight
brave man character
good manner evaluation
natural development relation
magnetic personality manner
pure gold composition
lurid detail manner
near thing location
standard brand relation
high building dimension
same age relation
contrary conclusion relation
loyal subject character
pure air composition
cold room temperature
unfailing loyalty stability
erect tail dimension
positive benefit evaluation
horizontal surface dimension
light truck weight
average size dimension
healthy child health
sound advice manner
sprightly dance manner
critical stage importance
beautiful country evaluation
heavy part weight
cold climate temperature
powerful government power
dull silver light
whole week completeness
long distance dimension
worthy fellow evaluation
clean house state
good check evaluation
long game duration
healthy baby health
glossy coating surface
glossy photo surface
matt surface surface
rough wall surface
rough floor surface
rough stone surface
slippery ground surface
slippery stone surface
acrid smell smell
aromatic scent smell
pungent odor smell
pungent stench smell
sweet flower smell
salty food taste
sour fruit taste
sweet honey taste
sweet food taste
sweet cake taste
arid region climate
stormy season climate
sunny country climate
sunny island climate
young woman age
young couple age
young man age
young teacher age
young artist age
young student age
old woman age
old couple age
old man age
old teacher age
old book age
old castle age
old house age
old photo age
young mother age
young patient age
young member age
delicate creature constitution
intelligent child intelligence
intelligent man intelligence
intelligent woman intelligence
detailed summary accuracy
exact detail accuracy
fuzzy boundary accuracy
rough approximation accuracy
rough assessment accuracy
rough estimate accuracy
rough guideline accuracy
rough idea accuracy
rough outline accuracy
rough summary accuracy
rough understanding accuracy
rough value accuracy
imprecise language accuracy
tame lion naturalness
high falsetto sound
high noise sound
high soprano sound
low pitch sound
legal method validity
bald man appearance
bare chest appearance
chubby boy appearance
chubby girl appearance
corpulent man appearance
dark-haired boy appearance
dark-haired girl appearance
dark-haired man appearance
naked baby appearance
naked back appearance
naked guy appearance
naked woman appearance
tall boy appearance
tall gentleman appearance
tall girl appearance
tall guy appearance
contaminated soil composition
contaminated blood composition
contaminated air composition
contaminated milk composition
pure oil composition
pure silver composition
pure alcohol composition
creamy milk consistency
slimy mud consistency
viscous liquid consistency
viscous fluid consistency
viscous gel consistency
viscous substance consistency
