adjective noun attribute
thriving business manner
light thing weight
honorable man character
warm support emotion
heavy object weight
delicate china texture
monumental scale dimension
mild rebuke intensity
creepy story emotion
few week quantity
prompt reply time
tall building dimension
red structure color
posthumous award time
careless person character
many apple quantity
same species relation
wild plant naturalness
devilish scheme manner
middle year time
deep trance intensity
potent liquor function
special occasion relation
sketchy account accuracy
colloquial style social
separate way relation
comfortable salary quantity
spoiled child character
cheerful room emotion
good news evaluation
cold water temperature
elementary problem difficulty
thick fog consistency
active antagonism manner
slight figure constitution
proper manner quality
evil influence evaluation
ultimate question intensity
playful child character
unwary reader character
responsible position manner
high temperature intensity
terrible handwriting evaluation
bad storm intensity
longstanding problem duration
absolute freedom intensity
bad cut manner
bad luck manner
cordial relation emotion
mild criticism intensity
sound approach manner
mature cell age
wrong way quality
red robe color
serious matter importance
bad impression evaluation
external pressure location
routine day relation
same color relation
high risk intensity
hollow cheek appearance
useful job function
important people importance
exterior paint location
dense smoke consistency
usual time relation
light vehicle weight
unsuspecting victim manner
exorbitant rent intensity
faultless logic quality
light load weight
good manner evaluation
natural development relation
orthodox view social
magnetic personality manner
lurid detail manner
near thing location
appropriate apology quality
high building dimension
same age relation
cold room temperature
unfailing loyalty stability
erect tail dimension
positive benefit evaluation
horizontal surface dimension
light truck weight
average size dimension
sound advice manner
sprightly dance manner
critical stage importance
unusual beauty intensity
heavy part weight
cold climate temperature
powerful government power
whole week completeness
clean house state
good check evaluation
distant traffic location
glossy coating surface
glossy photo surface
shiny aluminum surface
slippery ground surface
slippery stone surface
acrid smell smell
aromatic scent smell
floral fragrance smell
pungent odor smell
pungent stench smell
sweet flower smell
bitter drink taste
bitter herb taste
bitter food taste
salty food taste
savory dish taste
sour fruit taste
spicy food taste
sweet honey taste
sweet food taste
sweet cake taste
fertile land climate
fertile field climate
humid area climate
stormy season climate
sunny country climate
sunny island climate
windy summer climate
young woman age
young couple age
young man age
young teacher age
young artist age
young student age
young mother age
young patient age
young member age
delicate creature constitution
stupid people intelligence
weak currency stability
weak dollar stability
weak pound stability
accurate estimation accuracy
accurate evaluation accuracy
detailed summary accuracy
exact detail accuracy
imprecise language accuracy
precise estimation accuracy
precise evaluation accuracy
precise image accuracy
tame lion naturalness
wild bee naturalness
wild cat naturalness
wild coast naturalness
wild elephant naturalness
wild forest naturalness
wild fox naturalness
quiet engine sound
shrill sound sound
deep bass sound
deep sound sound
high falsetto sound
high noise sound
high soprano sound
low pitch sound
legal method validity
illegal drug validity
illegal fishing validity
illegal detention validity
illegal migration validity
illegal activity validity
illegal hunting validity
illegal arrest validity
illegal substance validity
illegal weapon validity
bald man appearance
bare chest appearance
bearded gentleman appearance
bearded guy appearance
corpulent man appearance
dark-haired boy appearance
dark-haired girl appearance
dark-haired man appearance
elegant lady appearance
elegant man appearance
fat baby appearance
fat belly appearance
fat guy appearance
fat woman appearance
naked baby appearance
naked back appearance
naked guy appearance
naked woman appearance
tall boy appearance
tall gentleman appearance
tall girl appearance
tall guy appearance
contaminated soil composition
contaminated blood composition
contaminated air composition
contaminated milk composition
liquid mixture consistency
liquid wax consistency
liquid water consistency
liquid fuel consistency
viscous liquid consistency
viscous fluid consistency
viscous gel consistency
viscous substance consistency
