adjective noun attribute
long glide duration
brief solo duration
brief pass duration
active welfare manner
active concern manner
active escape manner
active gaming manner
active play manner
active interest manner
active recreation manner
active celebration manner
active pastime manner
active sport manner
active pursuit manner
active fun manner
active dance manner
active involvement manner
active enthusiasm manner
active nightlife manner
active benefit manner
active entertainment manner
dormant interest manner
active welfare manner
active concern manner
active escape manner
active gaming manner
active play manner
active interest manner
active recreation manner
active celebration manner
active pastime manner
active sport manner
active pursuit manner
active fun manner
active dance manner
active involvement manner
active enthusiasm manner
active nightlife manner
active benefit manner
active entertainment manner
late stage time
late flush time
late season time
late peak time
late evening time
late semester time
late era time
late tour time
late epoch time
late period time
late school time
late phase time
late reign time
late dawn time
late times time
late prehistory time
late century time
late morning time
late hour time
late occupation time
late age time
late hours time
late decade time
late run time
late nap time
late generation time
late lactation time
late years time
ripe age time
ripe years time
after-hours tour time
middle stage time
middle season time
middle peak time
middle period time
middle school time
middle phase time
middle weekend time
middle tide time
middle watch time
middle quarter time
middle age time
middle hours time
middle run time
middle generation time
middle years time
middle month time
advanced stage time
advanced season time
advanced era time
advanced period time
advanced school time
advanced phase time
advanced times time
advanced hour time
advanced age time
advanced generation time
advanced years time
early stage time
early flush time
early daylight time
early lifetime time
early season time
early peak time
early evening time
early semester time
early era time
early tour time
early heyday time
early epoch time
early period time
early school time
early phase time
early reign time
early weekend time
early dawn time
early millennium time
early forenoon time
early times time
early prehistory time
early tide time
early bout time
early century time
early morning time
early watch time
early wartime time
early hour time
early occupation time
early morn time
early age time
early past time
early dark time
early hours time
early decade time
early run time
early bloom time
early lease time
early generation time
early festival time
early lactation time
early drought time
early honeymoon time
early enlistment time
early flower time
early years time
early month time
late stage time
late flush time
late season time
late peak time
late evening time
late semester time
late era time
late tour time
late epoch time
late period time
late school time
late phase time
late reign time
late dawn time
late times time
late prehistory time
late century time
late morning time
late hour time
late occupation time
late age time
late hours time
late decade time
late run time
late nap time
late generation time
late lactation time
late years time
average reserve relation
common grace relation
common propriety relation
black property color
black zone color
black environment color
black sphere color
black surroundings color
black field color
black colony color
black settlement color
black surround color
late show time
late play time
late variety time
late fruit time
late movie time
late product time
late production time
ripe fruit time
middle play time
middle volume time
middle picture time
advanced show time
advanced play time
advanced variety time
advanced feature time
advanced program time
advanced broadcast time
advanced movie time
advanced musical time
advanced product time
advanced production time
advanced programme time
advanced picture time
early show time
early newspaper time
early attraction time
early play time
early variety time
early feature time
early volume time
early silents time
early program time
early broadcast time
early turnout time
early fruit time
early movie time
early inspiration time
early output time
early product time
early production time
early yield time
early documentary time
early talkie time
early programme time
early picture time
early magazine time
late show time
late play time
late variety time
late fruit time
late movie time
late product time
late production time
left-hand finger location
lifelong learning duration
lifelong program duration
lifelong source duration
lifelong plan duration
lifelong study duration
lifelong search duration
lifelong meditation duration
close neighbour location
close proportion location
close range location
close alignment location
close mouth location
close order location
close formation location
close source location
close opening location
close location location
close spacing location
close tandem location
close action location
close settlement location
close balance location
close succession location
close design location
close unit location
close synergy location
close split location
close array location
close object location
nearby neighbour location
nearby ground location
nearby cliff location
nearby range location
nearby fountain location
nearby cave location
nearby shore location
nearby manufacturing location
nearby source location
nearby crater location
nearby location location
nearby souvenir location
nearby spring location
nearby ice location
nearby lot location
nearby establishment location
nearby property location
nearby action location
nearby vehicle location
nearby ridge location
nearby settlement location
nearby beach location
nearby slope location
nearby foreshore location
nearby center location
nearby institution location
nearby unit location
nearby object location
nearby sink location
hot ground location
hot range location
hot wing location
hot source location
hot start location
hot spring location
hot startup location
hot ice location
hot flow location
hot property location
hot action location
hot vehicle location
hot earth location
hot web location
hot beach location
hot forging location
hot head location
hot thread location
hot soak location
hot stuff location
hot programming location
hot center location
hot object location
hot growth location
adjacent neighbour location
adjacent ground location
adjacent cliff location
adjacent wing location
adjacent cave location
adjacent shore location
adjacent location location
adjacent lot location
adjacent spacing location
adjacent property location
adjacent vehicle location
adjacent earth location
adjacent ridge location
adjacent settlement location
adjacent beach location
adjacent slope location
adjacent unit location
adjacent object location
close neighbour location
close proportion location
close range location
close alignment location
close mouth location
close order location
close formation location
close source location
close opening location
close location location
close spacing location
close tandem location
close action location
close settlement location
close balance location
close succession location
close design location
close unit location
close synergy location
close split location
close array location
close object location
far range location
far flank location
far shore location
cold conditions temperature
cold condensation temperature
cold front temperature
imperfect apprehension quality
imperfect description quality
imperfect result quality
imperfect realization quality
imperfect devices quality
imperfect grasp quality
imperfect appreciation quality
imperfect condition quality
imperfect foresight quality
imperfect sympathy quality
imperfect representation quality
irregular movement quality
corrupt sale quality
corrupt conspiracy quality
corrupt bargain quality
corrupt condition quality
defective description quality
defective disposition quality
defective devices quality
defective pleading quality
defective response quality
defective condition quality
defective representation quality
imperfect apprehension quality
imperfect description quality
imperfect result quality
imperfect realization quality
imperfect devices quality
imperfect grasp quality
imperfect appreciation quality
imperfect condition quality
imperfect foresight quality
imperfect sympathy quality
imperfect representation quality
faulty movement quality
faulty devices quality
faulty condition quality
flawed result quality
flawed formula quality
flawed bidding quality
flawed proposition quality
flawed response quality
greasy bag state
greasy spoon state
buggy service state
buggy use state
nasty conduct state
nasty politics state
nasty case state
nasty behaviour state
nasty organisation state
nasty deeds state
nasty can state
nasty practice state
nasty waste state
nasty fun state
nasty turn state
nasty procedure state
sooty mold state
sooty mould state
grubby politics state
oily waste state
clean supply state
clean cast state
clean operation state
clean play state
clean politics state
clean service state
clean crockery state
clean measure state
clean pan state
clean envelope state
clean case state
clean cup state
clean playing state
clean package state
clean release state
clean waste state
clean bowl state
clean writing state
clean market state
clean fit state
clean pot state
clean fun state
clean spoon state
clean vessel state
clean box state
clean laughter state
clean use state
black mold state
black pocketbook state
black cast state
black operation state
black tin state
black play state
black politics state
black handbag state
black service state
black pan state
black creation state
black envelope state
black case state
black hunting state
black organisation state
black deeds state
black organization state
black bag state
black can state
black pleasure state
black cylinder state
black cup state
black bin state
black boat state
black waste state
black bowl state
black mourning state
black employment state
black purse state
black works state
black control state
black occupation state
black mould state
black writing state
black market state
black worship state
black pot state
black pattern state
black vessel state
black leadership state
black box state
black representation state
black pod state
lousy politics state
lousy service state
lousy measure state
lousy case state
lousy writing state
lousy leadership state
unclean vessel state
foul play state
foul behaviour state
foul deeds state
foul release state
foul waste state
sordid politics state
sordid case state
sordid behaviour state
sordid deeds state
sordid practice state
sordid activity state
filthy receptacle state
filthy creation state
filthy practice state
muddy hell state
wretched school emotion
wretched bit emotion
wretched times emotion
wretched piece emotion
wretched past emotion
wretched run emotion
wretched years emotion
uneasy period emotion
uneasy times emotion
uneasy years emotion
comfortable stage emotion
comfortable evening emotion
comfortable period emotion
comfortable school emotion
comfortable bit emotion
comfortable while emotion
comfortable weekend emotion
comfortable times emotion
comfortable watch emotion
comfortable hour emotion
comfortable age emotion
comfortable past emotion
comfortable hours emotion
comfortable second emotion
comfortable generation emotion
comfortable years emotion
miserable season emotion
miserable evening emotion
miserable era emotion
miserable tour emotion
miserable period emotion
miserable school emotion
miserable reign emotion
miserable times emotion
miserable piece emotion
miserable morning emotion
miserable occupation emotion
miserable age emotion
miserable past emotion
miserable hours emotion
miserable second emotion
miserable run emotion
miserable years emotion
miserable month emotion
interpersonal activity social
interpersonal behaviour social
cultural activity social
cultural play social
cultural behaviour social
cultural agency social
cultural action social
cultural operation social
gregarious behaviour social
unsocial behaviour social
good scissors evaluation
good missile evaluation
good pick evaluation
good bow evaluation
good sword evaluation
good razor evaluation
good gun evaluation
good knife evaluation
good steel evaluation
good weapon evaluation
good blade evaluation
good hatchet evaluation
good scissors evaluation
good missile evaluation
good pick evaluation
good bow evaluation
good sword evaluation
good razor evaluation
good gun evaluation
good knife evaluation
good steel evaluation
good weapon evaluation
good blade evaluation
good hatchet evaluation
keen knife evaluation
keen lance evaluation
keen blade evaluation
solid missile evaluation
solid pick evaluation
solid projectile evaluation
solid gun evaluation
solid steel evaluation
solid shaft evaluation
solid weapon evaluation
neat bow evaluation
great pick evaluation
great bow evaluation
great sword evaluation
great gun evaluation
great knife evaluation
great steel evaluation
great shaft evaluation
great weapon evaluation
great spear evaluation
great axe evaluation
superb sword evaluation
superb weapon evaluation
hot pick evaluation
hot gun evaluation
hot knife evaluation
hot steel evaluation
hot blade evaluation
credible charge certainty
credible record certainty
credible testimony certainty
credible accusation certainty
credible witness certainty
credible identification certainty
credible charge certainty
credible record certainty
credible testimony certainty
credible accusation certainty
credible witness certainty
credible identification certainty
likely clue certainty
likely charge certainty
likely record certainty
likely witness certainty
likely declaration certainty
likely exhibit certainty
likely identification certainty
incredible charge certainty
incredible record certainty
incredible testament certainty
incredible testimony certainty
incredible witness certainty
incredible assertion certainty
simple supply difficulty
simple measuring difficulty
simple grouping difficulty
simple plot difficulty
simple escape difficulty
simple operation difficulty
simple play difficulty
simple follow-up difficulty
simple amusement difficulty
simple provision difficulty
simple animation difficulty
simple conspiracy difficulty
simple diversion difficulty
simple sport difficulty
simple effort difficulty
simple organisation difficulty
simple behaviour difficulty
simple calibration difficulty
simple organization difficulty
simple pleasure difficulty
simple aid difficulty
simple preparation difficulty
simple playing difficulty
simple practice difficulty
simple employment difficulty
simple enjoyment difficulty
simple works difficulty
simple control difficulty
simple protection difficulty
simple exercise difficulty
simple help difficulty
simple market difficulty
simple escapism difficulty
simple match difficulty
simple positioning difficulty
simple fun difficulty
simple dance difficulty
simple demand difficulty
simple pattern difficulty
simple search difficulty
simple activity difficulty
simple leadership difficulty
simple teaching difficulty
simple location difficulty
simple contrivance difficulty
simple series difficulty
simple standardisation difficulty
simple usage difficulty
simple politics difficulty
simple trick difficulty
simple recreation difficulty
simple service difficulty
simple measure difficulty
simple solo difficulty
simple endeavour difficulty
simple creation difficulty
simple hunting difficulty
simple competition difficulty
simple deeds difficulty
simple strategy difficulty
simple bag difficulty
simple gambling difficulty
simple placement difficulty
simple activation difficulty
simple entertainment difficulty
simple release difficulty
simple waste difficulty
simple instruction difficulty
simple interest difficulty
simple variation difficulty
simple celebration difficulty
simple catch difficulty
simple negotiation difficulty
simple occupation difficulty
simple pastime difficulty
simple endeavor difficulty
simple writing difficulty
simple ceremony difficulty
simple misconduct difficulty
simple fit difficulty
simple scheme difficulty
simple pursuit difficulty
simple worship difficulty
simple contest difficulty
simple stratagem difficulty
simple measurement difficulty
simple representation difficulty
simple race difficulty
simple use difficulty
simple continuation difficulty
simple joke difficulty
simple turn difficulty
simple procedure difficulty
loose play social
loose change social
loose selection social
loose reference social
loose application social
loose playing social
loose opposition social
clear employment social
clear engagement social
clear consultation social
clear prohibition social
clear play social
clear pick social
clear execution social
clear alternative social
clear preference social
clear determination social
clear favourite social
clear hostility social
clear resistance social
clear judgement social
clear interaction social
clear change social
clear ballot social
clear option social
clear resolution social
clear quality social
clear selection social
clear opening social
clear election social
clear reference social
clear application social
clear default social
clear judgment social
clear vote social
clear aggression social
clear action social
clear reversal social
clear settlement social
clear impossibility social
clear pleasure social
clear saving social
clear possibility social
clear favorite social
clear voting social
clear playing social
clear transgression social
clear turnaround social
clear opposition social
autonomous alternative social
autonomous judgement social
autonomous interaction social
autonomous economy social
autonomous judgment social
autonomous sampling social
autonomous action social
available employment social
available consultation social
available alternative social
available preference social
available interaction social
available change social
available option social
available resolution social
available quality social
available selection social
available opening social
available reference social
available application social
available default social
available judgment social
available vote social
available sampling social
available action social
available settlement social
available saving social
available possibility social
available voting social
available playing social
unrestricted employment social
unrestricted play social
unrestricted opening social
unrestricted application social
sovereign economy social
sovereign reverence social
sovereign quality social
sovereign election social
sovereign application social
sovereign default social
sovereign judgment social
sovereign action social
sovereign pleasure social
independent employment social
independent engagement social
independent consultation social
independent prohibition social
independent play social
independent execution social
independent alternative social
independent determination social
independent resistance social
independent judgement social
independent interaction social
independent change social
independent economy social
independent ballot social
independent option social
independent resolution social
independent quality social
independent selection social
independent election social
independent reference social
independent application social
independent judgment social
independent accomplishment social
independent vote social
independent action social
independent settlement social
independent volition social
independent voting social
independent opposition social
sympathetic expression manner
sympathetic comment manner
sympathetic reply manner
sympathetic conversation manner
sympathetic engagement manner
sympathetic commentary manner
sympathetic description manner
sympathetic dialogue manner
sympathetic words manner
sympathetic head manner
sympathetic report manner
sympathetic news manner
sympathetic material manner
sympathetic intelligence manner
sympathetic response manner
sympathetic discussion manner
sympathetic representation manner
auspicious period evaluation
auspicious debut evaluation
auspicious introduction evaluation
auspicious date evaluation
auspicious opening evaluation
auspicious start evaluation
auspicious beginning evaluation
inauspicious debut evaluation
inauspicious end evaluation
inauspicious date evaluation
inauspicious start evaluation
inauspicious beginning evaluation
hopeful movement evaluation
hopeful period evaluation
hopeful phase evaluation
hopeful end evaluation
hopeful experience evaluation
hopeful start evaluation
hopeful change evaluation
hopeful case evaluation
hopeful transition evaluation
hopeful beginning evaluation
hopeful ending evaluation
hopeful turn evaluation
bright appearance evaluation
bright period evaluation
bright burst evaluation
bright phase evaluation
bright finish evaluation
bright flash evaluation
bright end evaluation
bright round evaluation
bright source evaluation
bright half evaluation
bright home evaluation
bright start evaluation
bright fire evaluation
bright spring evaluation
bright head evaluation
bright center evaluation
bright centre evaluation
fortunate accident evaluation
fortunate experience evaluation
fortunate generation evaluation
fortunate convergence evaluation
fortunate fate evaluation
fortunate occurrence evaluation
fortunate stroke evaluation
fortunate turn evaluation
auspicious period evaluation
auspicious debut evaluation
auspicious introduction evaluation
auspicious date evaluation
auspicious opening evaluation
auspicious start evaluation
auspicious beginning evaluation
promising appearance evaluation
promising entry evaluation
promising movement evaluation
promising success evaluation
promising period evaluation
promising debut evaluation
promising element evaluation
promising phase evaluation
promising foundation evaluation
promising introduction evaluation
promising source evaluation
promising opening evaluation
promising initiative evaluation
promising generation evaluation
promising start evaluation
promising startup evaluation
promising passage evaluation
promising change evaluation
promising innovation evaluation
promising case evaluation
promising section evaluation
promising transition evaluation
promising beginning evaluation
promising improvement evaluation
promising factor evaluation
promising growth evaluation
promising turn evaluation
sweeping tail dimension
cold stage temperature
cold driving temperature
cold atmosphere temperature
cold gale temperature
cold blast temperature
cold strain temperature
cold southerly temperature
cold draught temperature
cold methane temperature
cold piece temperature
cold northerly temperature
cold hydrogen temperature
cold draft temperature
cold journey temperature
exceptional employment intensity
exceptional engagement intensity
exceptional compassion intensity
exceptional play intensity
exceptional resistance intensity
exceptional change intensity
exceptional economy intensity
exceptional selection intensity
exceptional kindness intensity
exceptional reference intensity
exceptional application intensity
exceptional accomplishment intensity
exceptional action intensity
exceptional generosity intensity
exceptional consideration intensity
exceptional virtue intensity
exceptional playing intensity
accurate supply accuracy
accurate usage accuracy
accurate measuring accuracy
accurate surveying accuracy
accurate reading accuracy
accurate operation accuracy
accurate play accuracy
accurate recreation accuracy
accurate service accuracy
accurate measure accuracy
accurate provision accuracy
accurate calibration accuracy
accurate organization accuracy
