adjective noun attribute
abnormal power intensity
supreme courage evaluation
prominent feature importance
docile pupil character
regular call continuity
weak president power
lamentable decision evaluation
hot water temperature
significant change importance
corrupt government manner
hollow wall shape
friendly neighborhood manner
staple crop importance
blue day emotion
dramatic entrance emotion
cool room temperature
varied work relation
fine film texture
cold season temperature
fresh scent smell
conventional form social
logical mind manner
atypical family relation
formal requirement social
normal course relation
inadequate staff manner
middling performance power
valiant soldier character
deep cleft dimension
fresh lettuce time
tacit agreement certainty
implicit criticism certainty
lasting influence duration
vehement defense manner
conservative estimate intensity
featured item manner
true believer quality
deep sigh intensity
large number quantity
admissible evidence validity
bubbly personality character
extraordinary desire intensity
formal dress social
rational analysis manner
short hair dimension
nice time evaluation
rare word relation
ultimate insult intensity
gloomy day emotion
definitive verdict certainty
general public relation
abnormal interest relation
serious look manner
formal education social
breathtaking adventure emotion
heavy fog consistency
proud name manner
idyllic spot manner
ordinary wine relation
hot morning temperature
long-standing habit duration
foreign city relation
cylindrical container shape
tropical weather climate
complicated problem difficulty
cold logic emotion
friendly host character
future historian time
flourishing business manner
significant detail importance
modest salary intensity
other ear relation
uncommon amount relation
bad light evaluation
serious attempt manner
domestic animal naturalness
continuous fear continuity
similar price relation
lazy pace speed
tough life manner
steadfast ally stability
negative personality character
exhaustive study completeness
extraordinary beauty intensity
powerful argument power
unpleasant odor evaluation
powdery snow texture
good secretary evaluation
uncertain origin certainty
cheerful nature emotion
rudimentary plan completeness
gruesome evidence emotion
deaf audience health
wrong time quality
other direction relation
intelligent solution intelligence
light thing weight
honorable man character
heavy object weight
nice today evaluation
creepy story emotion
infertile couple health
clear air light
grievous offense emotion
prompt reply time
enchanting music manner
other day relation
posthumous award time
central cause importance
inadequate training manner
devilish scheme manner
deep trance intensity
special occasion relation
sketchy account accuracy
comfortable salary quantity
spoiled child character
cheerful room emotion
good news evaluation
cold water temperature
elementary problem difficulty
little boy age
thick fog consistency
silvery hair color
clear idea certainty
active antagonism manner
popular girl social
proper manner quality
small voice sound
discredited politician social
unconventional dress social
honest opinion manner
ultimate question intensity
phosphorescent glow light
playful child character
unwary reader character
responsible position manner
intense emotion intensity
high temperature intensity
modern furniture time
terrible handwriting evaluation
bad storm intensity
longstanding problem duration
bad cut manner
bad luck manner
sound approach manner
standard fixture relation
mature cell age
wrong way quality
serious matter importance
bad impression evaluation
routine day relation
high risk intensity
hollow cheek appearance
useful job function
important people importance
large scar dimension
exterior paint location
fundamental revolution importance
intense heat intensity
confusing signal certainty
light vehicle weight
exorbitant rent intensity
standard width relation
polluted lake composition
light load weight
brave man character
impotent rage power
good manner evaluation
magnetic personality manner
pure gold composition
lurid detail manner
appropriate apology quality
standard brand relation
salient trait importance
high building dimension
contrary conclusion relation
loyal subject character
large family quantity
pure air composition
cold room temperature
erect tail dimension
positive benefit evaluation
abnormal amount quantity
horizontal surface dimension
light truck weight
healthy child health
abnormal circumstance relation
comprehensive history completeness
sound advice manner
unusual beauty intensity
heavy part weight
cold climate temperature
powerful government power
dull silver light
whole week completeness
clean house state
good check evaluation
healthy baby health
glossy coating surface
glossy photo surface
rough wall surface
rough floor surface
rough stone surface
shiny aluminum surface
acrid smell smell
aromatic scent smell
pungent odor smell
pungent stench smell
sweet flower smell
savory dish taste
sour fruit taste
spicy food taste
sweet honey taste
sweet food taste
sweet cake taste
arid region climate
humid area climate
sunny country climate
sunny island climate
young woman age
young couple age
young man age
young teacher age
young artist age
young student age
old woman age
old couple age
old man age
old teacher age
old book age
old castle age
old house age
old photo age
young mother age
young patient age
young member age
smart girl intelligence
smart guy intelligence
smart student intelligence
smart book intelligence
intelligent child intelligence
intelligent man intelligence
intelligent woman intelligence
stupid people intelligence
weak currency stability
weak dollar stability
weak pound stability
accurate estimation accuracy
accurate evaluation accuracy
detailed summary accuracy
exact detail accuracy
fuzzy boundary accuracy
rough approximation accuracy
rough assessment accuracy
rough estimate accuracy
rough guideline accuracy
rough idea accuracy
rough outline accuracy
rough summary accuracy
rough understanding accuracy
rough value accuracy
precise estimation accuracy
precise evaluation accuracy
precise image accuracy
tame lion naturalness
deep bass sound
deep sound sound
high falsetto sound
high noise sound
high soprano sound
illegal drug validity
illegal fishing validity
illegal detention validity
illegal migration validity
illegal activity validity
illegal hunting validity
illegal arrest validity
illegal substance validity
illegal weapon validity
bald man appearance
bare chest appearance
blond boy appearance
blond man appearance
blond woman appearance
blond girl appearance
chubby boy appearance
chubby girl appearance
dark-haired boy appearance
dark-haired girl appearance
dark-haired man appearance
elegant lady appearance
elegant man appearance
fat baby appearance
fat belly appearance
fat guy appearance
fat woman appearance
pure oil composition
pure silver composition
pure alcohol composition
liquid mixture consistency
liquid wax consistency
liquid water consistency
liquid fuel consistency
slimy mud consistency
